genus,family,order,group,accepted_bin,mono_fern
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria prismoclavata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria pritchardii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria pseudoplatyphylla,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria psychotriifolia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria psychotrioides,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria pubiflora,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria punctata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria pyramidata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria quisumbingiana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria raivavaensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria ramuensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria ramulosa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria reducta,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria reineckei,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria retiphlebia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria revoluta,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria reynosoi,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rhinocerotis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rhodothamna,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rhombibracteata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rhombocarpa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria robusta,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rosella,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rosseliensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rostrata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rotensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rubiginosa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rufocalyx,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria rufovillosa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sanblasensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sanchezii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sanluisensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sarapiquensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sarmiensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria scaberula,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria schaeferi,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria schunkei,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria scitula,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sentanensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria silhouettae,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria siphonophora,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sixaolensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sloanei,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sohmeri,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria solanoides,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria solitudinum,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria solomonensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sordida,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sorsogonensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria speciosa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sphaerothyrsa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria srilankensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria st-johnii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria stellaris,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria stenantha,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria stenocalyx,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria stevensiana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria storckii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria streimannii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria subalpina,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria subsessiliflora,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria subspathulata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria subundulata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria succulenta,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sulitii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria surianii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria surigaoensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria suterella,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria sylvivaga,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria symplocifolia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tahitensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria taitensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria talasensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria taupotinii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria taviunensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tayabensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tenerior,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tenuicaulis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tenuifolia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tenuipetiolata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tenuis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tepuiensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tetragonoides,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria thomensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tillettii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria timonioides,FALSE
Simira,Rubiaceae,Gentianales,Angiosperms,Simira tinctoria,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tomaniviensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria toviana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria trichostoma,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria trichotoma,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tripedunculata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria trivialis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria trujilloi,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria truncata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tubuaiensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria turbinata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria turrubarensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria uahukensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria uapoensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria uncumariana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria unicarinata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria utakwensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria valleculata,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria vanimoensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria venosa,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria versteegii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria viridialba,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria viridiflora,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria viridis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria vitiensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria vogeliana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria vomensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria wawrae,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria weberbaueri,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria weberi,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria wichmannii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria woytkowskii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria xanthochlora,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria yapasensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria yaracuyensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria yatesii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria yavitensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria yenii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria zevallosii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria zombamontana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria amoena,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria aneityensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria archboldiana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria boraginoides,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria boyanii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria chlorocalyx,FALSE
Rudgea,Rubiaceae,Gentianales,Angiosperms,Rudgea cornifolia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria costularia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria damasiana,FALSE
Ronabea,Rubiaceae,Gentianales,Angiosperms,Ronabea latifolia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria erythrocephala,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria evansensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria forsteriana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria goodenoughiensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria incompta,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria cernua,FALSE
Rudgea,Rubiaceae,Gentianales,Angiosperms,Rudgea sclerocalyx,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria membranifolia,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria merrilliana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria novohiberiensis,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria octocuspis,FALSE
Rudgea,Rubiaceae,Gentianales,Angiosperms,Rudgea palicoureoides,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria schlimii,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria schmielei,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria soejartoi,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tapirapecoana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria tsakiana,FALSE
Psychotria,Rubiaceae,Gentianales,Angiosperms,Psychotria ventuariana,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax ammophila,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax attenuata,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax banksii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax bridsoniana,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax calcicola,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax dunlapii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax esirensis,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax faulknerae,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax ficiformis,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax forsteri,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax gilletii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax graciliflora,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax grandifolia,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax johnsonii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax kibuwae,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax kingii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax latifolia,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax laxiflorens,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax lepida,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax livida,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax longipes,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax lynesii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax maingayi,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax martini,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax micans,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax moggii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax montana,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax montigena,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax mutimushii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax nitida,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax obovata,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax pallida,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax paludosa,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax paradoxa,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax pendulina,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax pergracilis,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax polhillii,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax reticulata,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax richardsiae,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax rigidula,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax saligna,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax sambiranensis,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax schimperiana,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax splendens,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax suborbicularis,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax tropica,FALSE
Psydrax,Rubiaceae,Gentianales,Angiosperms,Psydrax umbellata,FALSE
Ptaeroxylon,Rutaceae,Sapindales,Angiosperms,Ptaeroxylon obliquum,FALSE
Ptelea,Rutaceae,Sapindales,Angiosperms,Ptelea crenulata,FALSE
Ptelea,Rutaceae,Sapindales,Angiosperms,Ptelea trifoliata,FALSE
Pteleocarpa,Boraginaceae,Boraginales,Angiosperms,Pteleocarpa lamponga,FALSE
Pteralyxia,Apocynaceae,Gentianales,Angiosperms,Pteralyxia kauaiensis,FALSE
Pteralyxia,Apocynaceae,Gentianales,Angiosperms,Pteralyxia laurifolia,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra arborea,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra colombiana,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra egleri,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra evansii,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra flavescens,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra guianensis,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra hirsuta,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra isthmica,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra mcphersonii,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra sericea,FALSE
Pterandra,Malpighiaceae,Malpighiales,Angiosperms,Pterandra ultramontana,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra azurea,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra caerulescens,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra cogniauxii,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra coriacea,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra crassicalyx,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra echinata,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra galeata,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra gracilis,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra hirtella,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra multiflora,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra rostrata,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra tesellata,FALSE
Pternandra,Melastomataceae,Myrtales,Angiosperms,Pternandra tuberculata,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus acapulcensis,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus albopubescens,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus santalinoides,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus amazonum,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus orbiculatus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus angolensis,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus brenanii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus claessensii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus dalbergioides,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus erinaceus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus rohrii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus gilletii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus hockii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus homblei,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus indicus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus lucens,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus macrocarpus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus marsupium,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus tinctorius,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus michelianus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus mildbraedii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus monophyllus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus mutondo,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus officinalis,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus osun,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus rotundifolius,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus santalinus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus soyauxii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus ternatus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus tessmannii,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus velutinus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus villosus,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus zehntneri,FALSE
Pterocarpus,Leguminosae,Fabales,Angiosperms,Pterocarpus zenkeri,FALSE
Pterocarya,Juglandaceae,Fagales,Angiosperms,Pterocarya fraxinifolia,FALSE
Pterocarya,Juglandaceae,Fagales,Angiosperms,Pterocarya hupehensis,FALSE
Pterocarya,Juglandaceae,Fagales,Angiosperms,Pterocarya macroptera,FALSE
Pterocarya,Juglandaceae,Fagales,Angiosperms,Pterocarya rhoifolia,FALSE
Pterocarya,Juglandaceae,Fagales,Angiosperms,Pterocarya stenoptera,FALSE
Pterocarya,Juglandaceae,Fagales,Angiosperms,Pterocarya tonkinensis,FALSE
Pterocelastrus,Celastraceae,Celastrales,Angiosperms,Pterocelastrus echinatus,FALSE
Pterocelastrus,Celastraceae,Celastrales,Angiosperms,Pterocelastrus rostratus,FALSE
Pterocelastrus,Celastraceae,Celastrales,Angiosperms,Pterocelastrus tricuspidatus,FALSE
Pteroceltis,Cannabaceae,Rosales,Angiosperms,Pteroceltis tatarinowii,FALSE
Pterocymbium,Malvaceae,Malvales,Angiosperms,Pterocymbium beccarii,FALSE
Pterocymbium,Malvaceae,Malvales,Angiosperms,Pterocymbium macranthum,FALSE
Pterocymbium,Malvaceae,Malvales,Angiosperms,Pterocymbium oceanicum,FALSE
Pterocymbium,Malvaceae,Malvales,Angiosperms,Pterocymbium tinctorium,FALSE
Pterocymbium,Malvaceae,Malvales,Angiosperms,Pterocymbium tubulatum,FALSE
Pterodon,Leguminosae,Fabales,Angiosperms,Pterodon abruptus,FALSE
Pterodon,Leguminosae,Fabales,Angiosperms,Pterodon emarginatus,FALSE
Pterogyne,Leguminosae,Fabales,Angiosperms,Pterogyne nitens,FALSE
Pterolobium,Leguminosae,Fabales,Angiosperms,Pterolobium integrum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum aceroides,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum angustifolium,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum argenteum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum celebicum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum cinnamomeum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum cumingii,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum elmeri,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum elongatum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum fuscum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum grande,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum grandiflorum,FALSE
Pterospermum,Malvaceae,Malvales,Angiosperms,Pterospermum grewiifolium,FALSE
